# index, basename, pah77 (position, flux, fluxerr), aliphatic 6.9 (*4), aliphatic 7.2 (*4), g76 (*4), g78 (*4), g82 (*3), g86 (*4)
# NOTE: (*4) means 4 columns: position, integrated flux (in W/m^2), integrated flux error, sigma.
# NOTE: pah77 flux is sum of g76, g78 and g82.
10,IRASF05110-6616_LR_CWsub,7.850819440721495,1.2919030803388493e-15,6.541753557352824e-17,6.900155450028155,5.440178693375372e-16,1.425851856994386e-17,0.07391960906224727,7.280335904001059,1.3622025110427227e-16,1.0756582978590587e-17,0.042068740888372674,7.561952026409185,2.2986386948364715e-16,1.926284121688098e-17,0.13491229798328633,7.8710707477087345,7.637776448624056e-16,2.4762549949868787e-17,0.222946972575605,8.273802547428941,2.9826156599279654e-16,2.1392144406778482e-17,0.16638703910559066,8.59180728183237,1.8745378323722045e-16,2.0824401491722828e-17,0.15767248299499112
11,IRASf05192_CWsub,7.887918019661692,1.1530838330511514e-15,9.19955820946646e-18,6.96,8.426215671281681e-17,1.6714130226473396e-18,0.04569997427006423,7.295581446835208,1.3513169417931936e-17,1.973297525789184e-18,0.06369913502160143,7.52386619091024,1.641212241091186e-16,2.8595797878534567e-18,0.133768183545363,7.877907260244792,7.095423962450245e-16,3.297744085417201e-18,0.17790259889392976,8.283198180771686,2.7942021269700817e-16,3.0422343361958014e-18,0.15140273472922258,8.619573369338365,2.7655197758875535e-16,2.989843481011287e-18,0.1462329695689751
12,J004441_CWsub,7.8219920778909975,5.744190551361208e-16,3.535787901367317e-17,6.885750770340168,2.1451978438118154e-16,8.085365999888473e-18,0.07708914284948859,7.282216661085928,5.1042191623351676e-17,6.660142022000707e-18,0.052307122510369036,7.575274454209928,1.6895445928580744e-16,1.1653989980374812e-17,0.16015596913151578,7.910296955337396,3.1347416024712437e-16,1.3190648125636653e-17,0.20517579246926776,8.280142287510802,9.199043560318898e-17,1.05132409076617e-17,0.13033680824124205,8.585321392824376,1.154833083793113e-16,1.1508555955884373e-17,0.1561836314055031
13,J010546_CWsub,7.696154989732108,9.244592793353732e-16,1.3989589001517962e-17,6.911136269346684,2.4355134129214343e-17,2.9967403253025628e-18,0.06794574402304153,7.272194297975087,0.0,2.9015813432012516e-18,0.06369913502160143,7.53,4.572321414624402e-16,4.797125152559304e-18,0.17411096905904389,7.911239093354001,3.3259573198597823e-16,4.835494446209652e-18,0.17690732370023168,8.236405441601018,1.3463140588695482e-16,4.356969402749006e-18,0.1436259965067767,8.564379932986931,2.3983046857761576e-16,4.636568306607674e-18,0.16265123279195395
14,J052043_CWsub,7.9014370545590085,2.9603563461582363e-16,6.736481275781309e-18,6.893582229530827,4.663160278876246e-17,1.5144251032392371e-18,0.07962837276359683,7.290118164561838,1.3912516221282814e-17,1.2676531235182386e-18,0.05579215065432655,7.604727611262372,6.754405180863154e-17,1.962864381863779e-18,0.133768183545363,7.892630450359045,1.5111474088605647e-16,2.5340470206073775e-18,0.222946972575605,8.322381804541932,7.73768419211356e-17,2.2395698733101527e-18,0.17414117659697773,8.628705071303205,4.322836794245338e-17,1.9592904366445135e-18,0.1332815020150797
15,J052520_CWsub,7.803885304843708,3.2769857590674575e-16,7.372724081111583e-18,6.922256848961105,4.903876607022323e-17,1.574007698139687e-18,0.06953859821686308,7.274778936486793,5.585372809382021e-18,1.075483691736003e-18,0.032465334821527615,7.55,1.1768991143946986e-16,2.580128657038861e-18,0.1868507960633642,7.898087574539231,1.1699519913232475e-16,2.4600561499270256e-18,0.16986436005760383,8.242088522231427,9.301346533495118e-17,2.3325392741456955e-18,0.1527109424763022,8.587241930703078,1.2243581234425587e-16,2.4963002197773434e-18,0.17490646303938956
16,NGC1978WBT2665_CWsub,7.726523261468665,1.6753544154321596e-15,4.99835074703552e-17,6.915880341377441,5.756796818383685e-16,1.0672935987839445e-17,0.08296301433735362,7.263483620968437,1.2230634774598286e-16,9.128763078864255e-18,0.06069327679600328,7.55,7.908759977799297e-16,1.815043362461451e-17,0.23993340858136536,7.918282369388248,5.390339307525002e-16,1.655127207561626e-17,0.19951679940097317,8.237542481912579,3.4544448689972963e-16,1.5281801770124432e-17,0.1700849307222168,8.602938038710564,1.8596801918678608e-16,1.4678847201279434e-17,0.15692806263710155
17,SMPLMC076_CWsub,7.708862329512817,2.480221516432703e-16,1.5637369480468477e-17,6.910258364419893,9.822088535292423e-18,3.719182586102225e-18,0.07251464872691124,7.228221629419597,1.3947930566007045e-18,2.5839612358362728e-18,0.03500279595780539,7.553795514143506,8.655759906504121e-17,5.0513916366133194e-18,0.133768183545363,7.853617331539289,1.6146455257822905e-16,5.149206532342243e-18,0.1389989024763222,8.208382340999492,0.0,5.436771311512914e-18,0.1549575991974608,8.631133708337046,9.035149402500121e-17,6.161158690775666e-18,0.19900112787706306
18,SMPSMC006_CWsub,7.75837938832495,7.424565369739971e-16,4.8594782133875547e-17,6.927797387318875,1.886992299770824e-17,1.1079169830779552e-17,0.06518041184597473,7.2459543467118195,0.0,1.0180831318063482e-17,0.05503882384823312,7.546010541532045,2.731857184205561e-16,1.590844812274248e-17,0.13438731997181103,7.872279120508718,3.2748123423388144e-16,1.5598986846585733e-17,0.12920979715268724,8.175617156189512,1.417895843195595e-16,1.7087347164547335e-17,0.15504292288953594,8.622136664609988,2.3812514069314257e-16,1.9694305788531023e-17,0.20596053656984462
19,SMPSMC011_CWsub,7.605515593242025,1.3802359877076101e-15,4.5141126178481987e-17,6.898906373655329,6.889838402262294e-17,1.0791665998186602e-17,0.07500270015691533,7.185238101952341,2.269206033317963e-17,9.945275394635962e-18,0.06369913502160143,7.554532576215974,9.149520922359253e-16,1.6026987786368208e-17,0.16542598133008918,7.876337200790637,4.652838954716847e-16,1.6410345504076455e-17,0.17343444595774907,8.264715866107517,0.0,1.2703792888037323e-17,0.10393617191262622,8.585800644742188,2.1789214948740187e-16,1.428896192865206e-17,0.1314925858117928
20,hd135344_convCWsub,7.877422438546504,5.892935057375469e-15,5.674194365874887e-17,6.96,2.5443054242467204e-16,1.0994931433480984e-17,0.04965113110814425,7.216540683684722,4.3402196792538747e-16,1.0620012117951343e-17,0.04632272724727404,7.45,8.646831736194829e-16,2.4169814314278174e-17,0.23993340858136536,7.913501710211443,2.9881387550864334e-15,1.686224662470746e-17,0.11678174753960263,8.168987572748309,2.040113128669553e-15,1.5709882719763228e-17,0.10136545676308144,8.562426225564213,1.2404481097252735e-15,1.945114285781818e-17,0.15539403469029234
21,hd97048_convCWsub,7.743012898770575,2.4014746192070043e-13,3.1573559111694244e-15,6.842677191273489,2.8248618088622626e-15,6.603840419969182e-16,0.06592471563943052,7.211227563529554,5.497695787697499e-15,6.4914124637269e-16,0.06369913502160143,7.626201137388826,1.3454036273318275e-13,1.1222929275090581e-15,0.1904002775470117,7.917805139350119,6.004090563632426e-14,9.553268786697366e-16,0.13796188482851351,8.213476711835254,4.5566193551193415e-14,1.0797361049906297e-15,0.17623427355976395,8.619447876222035,4.360356746727038e-14,9.515784064416473e-16,0.13688135055970366
22,iras17047_SWS_CWsub,7.840172873164147,1.4108982111009086e-12,2.0783639497746905e-14,6.901644922507018,8.960020042218796e-14,5.3705889088192e-15,0.08863742401743112,7.252973812054115,8.981121521580525e-15,3.1101655429037373e-15,0.02972626301008067,7.563162036534601,2.4987922591790643e-13,6.619175196965719e-15,0.13464215597744827,7.88143506102177,1.0720422634160876e-12,8.059507318184881e-15,0.19961367613499909,8.2412709146919,8.89767217669145e-14,6.104956982596305e-15,0.11453507936268663,8.568005946765535,5.407727884401569e-13,8.094579011829519e-15,0.20135473094456877
23,j050713_CWsub,7.839953788854596,5.451472867008757e-16,9.089272855549813e-17,6.904255379821897,2.3625857373255304e-16,2.015725544702793e-17,0.06810153527800718,7.309045413823006,1.0293907915246004e-17,1.1255352172133187e-17,0.02123304500720048,7.636420599903895,1.5472132558726093e-16,2.825070974096192e-17,0.133768183545363,7.958839295588446,3.904259611136148e-16,3.6471509448428384e-17,0.222946972575605,8.253435983111597,0.0,2.6170509366107824e-17,0.11479380588942863,8.549335077409797,1.4156580820012686e-16,3.4902753356611794e-17,0.20418013200372487
